"frequency";"r dBS11";"i dBS11"
4.62175e+10;-10.4585;0
4.68925e+10;-10.5273;0
4.75774e+10;-10.6047;0
4.82722e+10;-10.6751;0
4.89772e+10;-10.7237;0
4.96926e+10;-10.7578;0
5.04183e+10;-10.8081;0
5.11547e+10;-10.9015;0
5.19018e+10;-11.028;0
5.26598e+10;-11.1345;0
5.34289e+10;-11.1699;0
5.42092e+10;-11.156;0
5.50009e+10;-11.1829;0
5.58042e+10;-11.3166;0
5.66192e+10;-11.5188;0
5.74461e+10;-11.649;0
5.82851e+10;-11.615;0
5.91363e+10;-11.5365;0
6e+10;-11.6126;0
